object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,RgnTtlExpndtrsAmt
201731359349308603,381374230,Central America and the Caribbean,0,0,Investments,Silver Creek Low,563634
201731319349304003,741233796,Central America and the Caribbean,Grantmaking,2610
201731319349304003,741233796,East Asia and the Pacific,Grantmaking,13935
201731319349304003,741233796,Europe (Including Iceland and Greenland),Grantmaking,54559
201731319349304003,741233796,Middle East and North Africa,Grantmaking,6000
201731319349304003,741233796,South America,Grantmaking,14500
201731319349304003,741233796,Europe (Including Iceland and Greenland),3,Program Services,Study Abroad Programs,89439
201731319349304003,741233796,South America,2,Program Services,Study Abroad Programs,3765
201731319349304003,741233796,Europe (Including Iceland and Greenland),Program Services,Research,33002
201731319349304003,741233796,North America,Program Services,Research,16093
201731319349304003,741233796,Sub-Saharan Africa,Program Services,Research,-767
201731319349304003,741233796,East Asia and the Pacific,Program Services,Research,921
201711319349301326,111797182,Central America and the Caribbean,0,0,Investments,1115364
201711329349304731,251114320,SOUTH AMERICA,0,0,PROGRAM SERVICE,SERVICE TRIP - CAMPUS MINISTRY,14990
201711329349304731,251114320,NORTH AMERICA,0,0,PROGRAM SERVICE,RECRUITING - ADMISSIONS,130
201711329349304731,251114320,SOUTH ASIA,0,0,PROGRAM SERVICE,RECRUITING - ADMISSIONS,1999
201711359349308276,250965438,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICE,STUDY ABROAD,49588
201711359349308276,250965438,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICE,INTERNATIONAL TRAVEL,50206
201711359349308276,250965438,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICE,INTERNATIONAL TRAVEL,5192
201711359349308621,381357980,NORTH AMERICA,0,0,PROGRAM SERVICE,SCHOLARSHIPS AND GRANTS,1324852
201711359349308621,381357980,SOUTH AMERICA,0,0,PROGRAM SERVICE,SCHOLARSHIPS AND GRANTS,27330
201711359349308621,381357980,EUROPE,0,0,PROGRAM SERVICE,SCHOLARSHIPS AND GRANTS,109320
201711309349301421,590859121,Central America and the Caribbean,3,Program services,Instructional,384823
201711309349301421,590859121,Central America and the Caribbean,"Investments, program-relate",6728149
201711309349301421,590859121,East Asia and the Pacific,1,Program services,Instructional,393147
201711309349301421,590859121,East Asia and the Pacific,Grantmaking,13500
201711309349301421,590859121,Europe (Including Iceland and Greenland),1,3,Program services,Instructional,1145367
201711309349301421,590859121,Europe (Including Iceland and Greenland),"Investments, program-relate",1940638
201711309349301421,590859121,South America,3,Program services,Instructional,105962
201711589349301356,951664112,Sub-Saharan Africa,Grantmaking,FINANCIAL AID,1000
201711589349301356,951664112,East Asia and the Pacific,Grantmaking,FINANCIAL AID,5314
201711589349301356,951664112,Central America and the Caribbean,Grantmaking,FINANCIAL AID,60270
201711589349301356,951664112,Europe (Including Iceland and Greenland),Grantmaking,FINANCIAL AID,26969
201711589349301356,951664112,Middle East and North Africa,Grantmaking,FINANCIAL AID,8767
201711589349301356,951664112,Russia and the Newly Independent States,Grantmaking,FINANCIAL AID,3000
201711589349301356,951664112,South Asia,Program Services,STUDY ABROAD DIR EXP,7393
201711589349301356,951664112,East Asia and the Pacific,Program Services,STUDY ABROAD DIR EXP,623586
201711589349301356,951664112,Central America and the Caribbean,Program Services,STUDY ABROAD DIR EXP,133791
201711589349301356,951664112,Europe (Including Iceland and Greenland),2,Program Services,STUDY ABROAD DIR EXP,3338717
201711589349301356,951664112,Middle East and North Africa,Program Services,STUDY ABROAD DIR EXP,64714
201711589349301356,951664112,South America,Program Services,STUDY ABROAD DIR EXP,254352
201711589349301356,951664112,Russia and the Newly Independent States,Program Services,STUDY ABROAD DIR EXP,1375
201711589349301356,951664112,Sub-Saharan Africa,Program Services,STUDY ABROAD DIR EXP,226023
201711589349301356,951664112,Sub-Saharan Africa,Program Services,STUDY ABROAD OTHER EXP,34820
201711589349301356,951664112,East Asia and the Pacific,Program Services,STUDY ABROAD OTHER EXP,141394
201711589349301356,951664112,Central America and the Caribbean,Program Services,STUDY ABROAD OTHER EXP,7542
201711589349301356,951664112,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD OTHER EXP,470932
201711589349301356,951664112,Middle East and North Africa,Program Services,STUDY ABROAD OTHER EXP,10581
201711589349301356,951664112,Russia and the Newly Independent States,Program Services,STUDY ABROAD OTHER EXP,7905
201711589349301356,951664112,South America,Program Services,STUDY ABROAD OTHER EXP,25268
201711589349301356,951664112,South Asia,Program Services,STUDY ABROAD OTHER EXP,5377
201711359349312761,510305893,EAST ASIA AND THE PACIFIC,0,6,EDUCATION,TEACHING,534798
201701359349304990,580531392,EAST ASIA AND THE PACIFIC -,0,0,PROGRAM SERVICE,MISSION TRIP,71821
201701359349304990,580531392,EUROPE (INCLUDING ICELAND & GREENLAND) -,0,0,PROGRAM SERVICE,ATHLETICS,12004
201701359349304990,580531392,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,0,PROGRAM SERVICE,MISSION TRIP,13221
201701359349304990,580531392,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",0,0,PROGRAM SERVICE,MISSION TRIP,5311
201701359349304990,580531392,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA, FASO,",0,0,PROGRAM SERVICE,MISSION TRIP,914
201701359349304990,580531392,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICE,STUDENT SERVICES,25769
201701359349304990,580531392,EUROPE (INCLUDING ICELAND & GREENLAND) -,0,0,PROGRAM SERVICE,MISSION TRIP,27200
201701359349304990,580531392,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA, FASO,",0,0,PROGRAM SERVICE,NURSING,45663
201701359349304990,580531392,NORTH AMERICA,0,0,PROGRAM SERVICE,MISSION TRIP,10128
201701359349304990,580531392,EUROPE (INCLUDING ICELAND & GREENLAND) -,0,0,PROGRAM SERVICE,MISSION TRIP,1500
201701359349304990,580531392,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICE,MISSION TRIP,327
201711309349303176,951643389,EUROPE (INCLUDING ICELAND AND GREENLAND),1,2,PROGRAM SERVICES,UNDERGRADUATE STUDY ABROAD,736008
201711309349303176,951643389,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,23763055
201711329349305131,320105791,EUROPE,1,43,PROGRAM SERVICES,SCHOOL,5639095
201701359349313310,430743910,"Central America and the Caribbean - Antigua & Barbuda, Aruba, Bahamas,",0,0,Program Services,Mission trips,12013
201701359349313310,430743910,"South America - Argentina, Bolivia, Brazil, Chile, Columbia, Ecuador,",0,0,Program Services,Mission trips,14095
201701359349313310,430743910,Europe (Including Iceland & Greenland),0,0,Program Services,Mission trips,43451
201711319349302051,050258932,Central America and the Caribbean,Investments,45965084
201711319349302051,050258932,Europe (Including Iceland and Greenland),Investments,4339391
201711319349302051,050258932,Central America and the Caribbean,Program Services,EDUCATIONAL ACTIVITES,85808
201711319349302051,050258932,East Asia and the Pacific,Program Services,EDUCATIONAL ACTIVITES,180017
201711319349302051,050258932,Europe (Including Iceland and Greenland),Program Services,EDUCATIONAL ACTIVITES,4333944
201711319349302051,050258932,Middle East and North Africa,Program Services,EDUCATIONAL ACTIVITES,36089
201711319349302051,050258932,North America,Program Services,EDUCATIONAL ACTIVITES,45460
201711319349302051,050258932,South America,Program Services,EDUCATIONAL ACTIVITES,129941
201711319349302051,050258932,South Asia,Program Services,EDUCATIONAL ACTIVITES,41384
201711319349302051,050258932,Sub-Saharan Africa,Program Services,EDUCATIONAL ACTIVITES,122661
201711319349302396,350868107,Europe (Including Iceland and Greenland),1,Program Services,EDUCATIONAL ACTIVITIES,13013
201711319349302396,350868107,East Asia and the Pacific,0,Program Services,EDUCATIONAL ACTIVITIES,353197
201711319349302396,350868107,Central America and the Caribbean,0,Investments,1985412
201711329349306206,231352632,Central America and the Caribbean,Investments,2110131
201721299349302497,231409675,Sub-Saharan Africa,0,0,Grants to Recipients,37147
201721299349302497,231409675,East Asia,0,2,Program services,Recruiting Students,45915
201721299349302497,231409675,Sub-Saharan Africa,0,0,Program services,Education,95555
201721309349301362,440545813,CENTRAL AMERICA AND THE CARIBBEAN,PROGRAM SERVICES,EDUCATIONAL,8018
201721309349301362,440545813,EUROPE (INCLUDING ICELAND & GREENLAND),PROGRAM SERVICES,EDUCATIONAL,25276
201721309349301362,440545813,SOUTH AMERICA,PROGRAM SERVICES,EDUCATIONAL,4148
201721309349301362,440545813,SUB-SAHARAN AFRICA,PROGRAM SERVICES,EDUCATIONAL,4320
201701329349304100,350868175,Europe (Including Iceland and Greenland),PROGRAM SERVICES,STUDY ABROAD,191151
201701329349304100,350868175,Sub-Saharan Africa,PROGRAM SERVICES,NURSING MISSION TRIP,23050
201701329349304100,350868175,EAST ASIA AND THE PACIFIC,PROGRAM SERVICES,STUDENT RECRUITING,7340
201701329349304100,350868175,NORTH AMERICA,PROGRAM SERVICES,STUDENT RECRUITING,2954
201701329349304100,350868175,SOUTH ASIA,PROGRAM SERVICES,STUDENT RECRUITING,393
201701329349304100,350868175,EUROPE (INCLUDING ICELAND AND GREENLAND),PROGRAM SERVICES,STUDENT RECRUITING,12789
201701329349304100,350868175,Central America and the Caribbean,Investments,INVESTMENTS,2439409
201701659349301110,954663290,"Europe (Including Iceland & Greenland) - Albania, Andorra, Austria, Belgium",0,0,Program Service,Student trip,63782
201701659349301110,954663290,East Asia and the Pacific,0,0,Program Services,Student Trip,16137
201711329349306421,314379532,Europe (Including Iceland and Greenland),0,0,Program Services,Study Abroad - Travel Course,80490
201711329349306421,314379532,South Asia,0,0,Program Services,Study Abroad - Travel Course,6521
201711329349306421,314379532,Sub-Saharan Africa,0,0,Program Services,Study Abroad - Travel Course,7040
201711329349306421,314379532,Central America and the Caribbean,0,0,Grantmaking,2625
201711329349306421,314379532,East Asia and the Pacific,0,0,Grantmaking,47672
201711329349306421,314379532,Europe (Including Iceland and Greenland),0,0,Grantmaking,42444
201711329349306421,314379532,Central America and the Caribbean,0,0,Investments,21286000
201711329349306681,910564961,Central America and the Caribbean,0,0,Grantmaking,21112
201711329349306681,910564961,East Asia and the Pacific,0,0,Grantmaking,47843
201711329349306681,910564961,Europe (including Iceland and Greenland),0,0,Grantmaking,196173
201711329349306681,910564961,Middle East and North Africa,0,0,Grantmaking,14863
201711329349306681,910564961,"North America (including Canada and Mexico, but not the United States)",0,0,Grantmaking,22813
201711329349306681,910564961,South America,0,0,Grantmaking,49585
201711329349306681,910564961,South Asia,0,0,Grantmaking,11800
201711329349306681,910564961,Sub-Saharan Africa,0,0,Grantmaking,3050
201711329349306681,910564961,Europe (including Iceland and Greenland),1,0,Program Services,Study Abroad Program,70643
201711329349306681,910564961,Central America and the Caribbean,0,0,Program Services,Study Tours,52901
201711329349306681,910564961,East Asia and the Pacific,0,0,Program Services,Study Tours,6811
201711329349306681,910564961,Europe (including Iceland and Greenland),0,0,Program Services,Study Tours,7008
201711329349306681,910564961,South America,0,0,Program Services,Study Tours,3781
201711329349306681,910564961,Central America and the Caribbean,0,0,Program Services,Faculty travel to conferences and professional meetings,2166
201711329349306681,910564961,East Asia and the Pacific,0,0,Program Services,Faculty travel to conferences and professional meetings,26816
201711329349306681,910564961,Europe (including Iceland and Greenland),0,0,Program Services,Faculty travel to conferences and professional meetings,77951
201711329349306681,910564961,Middle East and North Africa,0,0,Program Services,Faculty travel to conferences and professional meetings,1671
201711329349306681,910564961,"North America (including Canada and Mexico, but not the United States)",0,0,Program Services,Faculty travel to conferences and professional meetings,14774
