object_id,ein,RgnTxt,OffcsCnt,EmplyCnt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,10,PROGRAM SERVICES,RESEARCH,981044
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,SPEAKING AT SEMINARS & CONFERENCES,77862
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDENT RECRUITMENT,18694
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD & OTHER EDUCATIONAL PROGRAMS,157176
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,TRAINING & CLINICAL PRACTICE,208409
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,FUNDRAISING,43342
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,GRANTMAKING,1183422
201531359349306243,060646973,SUB-SAHARAN AFRICA,0,0,INVESTMENTS,172599019
201531359349306713,590859121,Central America and the Caribbean,0,4,Program Services,Instructional,168161
201531359349306713,590859121,Central America and the Caribbean,0,Investments,7928355
201531359349306713,590859121,East Asia and the Pacific,0,3,Program Services,Instructional,296748
201531359349306713,590859121,Europe (Including Iceland and Greenland),1,4,Program Services,736422
201531359349306713,590859121,Europe (Including Iceland and Greenland),0,Investments,1990840
201531359349306713,590859121,South America,0,3,Program Services,Instructional,223992
201531359349306713,590859121,South Asia,0,1,Program Services,Instructional,121406
201531359349306713,590859121,Sub-Saharan Africa,0,1,Program Services,Instructional,291310
201501359349302695,741613878,Europe (Including Iceland and Greenland),Grantmaking,grants for pediat aids,570937
201501359349302695,741613878,Sub-Saharan Africa,Grantmaking,grants for pediat aids,5256709
201501359349302695,741613878,Europe (Including Iceland and Greenland),Investments,investmentS,1225898
201501359349302695,741613878,East Asia and the Pacific,Grantmaking,grants for pediat aids,14071
201501359349303400,141338371,EUROPE,0,0,FACULTY AND STUDY ABROAD PROGRAMS,EDUCATIONAL,468789
201501359349303400,141338371,SOUTH AMERICA,0,0,STUDY ABROAD PROGRAMS,EDUCATIONAL,12127
201501359349303400,141338371,EAST ASIA AND PACIFIC,0,0,FACULTY AND STUDY ABROAD PROGRAMS,EDUCATIONAL,16989
201501359349303400,141338371,CENTRAL AMERICA AND THE CARIBBEAN,0,0,STUDY ABROAD PROGRAMS,EDUCATIONAL,24983
201511359349302691,042104230,Middle East and North Africa,Program Services,Research Travel,91708
201531359349300318,030179414,East Asia and the Pacific,Grantmaking,123220
201531359349300318,030179414,Europe (Including Iceland and Greenland),Grantmaking,658032
201531359349300318,030179414,Middle East and North Africa,Grantmaking,531449
201531359349300318,030179414,North America,Grantmaking,92390
201531359349300318,030179414,South America,Grantmaking,230270
201531359349300318,030179414,South Asia,Grantmaking,323987
201521359349305437,952798775,EAST ASIA AND THE PACIFIC,1,2,PROGRAM SERVICES,"DEVELOP MEANINGFUL RELATIONSHIPS WITH CHINESE BUSINESS LEADERS, EDUCATORS, PROFESSIONALS AND COMMUNITY MEMBERS FOR THE BENEFIT OF STUDENT INTERNSHIPS IN THE PEOPLE'S REPUBLIC OF CHINA.",357468
201521359349305437,952798775,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,WIRE TRANSFERS FOR STUDENT EXPENSES,320
201521359349305437,952798775,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,WIRE TRANSFERS FOR STUDENT EXPENSES,15339
201521359349305437,952798775,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,WIRE TRANSFERS FOR STUDENT EXPENSES,50513
201501469349300620,362515281,NORTH AMERICA (CANADA & MEXICO ONLY),1,29,PROGRAM SERVICES,PROGRAM SERVICES -EDUCATION,4091170
201501469349300620,362515281,NORTH AMERICA (CANADA & MEXICO ONLY),0,0,GRANTMAKING,45947
201531489349300028,390806154,EUROPE,0,0,PROGRAM SERVICES,"TRAVEL, HOTELS, MEALS, TOURS, TUITION, SCHOLARSHIPS",145956
201531489349300028,390806154,CENTRAL AMERICA AND CARRIBEAN,0,0,PROGRAM SERVICES,SCHOLARSHIPS,89216
201531489349300028,390806154,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,"TRAVEL, HOTELS, MEALS, TOURS, TUITION, SCHOLARSHIPS",146763
201531489349300028,390806154,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,SCHOLARSHIPS,11688
201531489349300028,390806154,SOUTH ASIA,0,0,PROGRAM SERVICES,SCHOLARSHIPS,10878
201531489349300028,390806154,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,SCHOLARSHIPS,97129
201531489349300028,390806154,"NORTH AMERICA - CANADA AND MEXICO, BUT",0,0,PROGRAM SERVICES,SCHOLARSHIPS,161383
201541359349302824,231352651,Europe (Including Iceland and Greenland),Grantmaking,379769
201541359349302824,231352651,Europe (Including Iceland and Greenland),Grantmaking,39715
201541359349302824,231352651,Europe (Including Iceland and Greenland),Investments,7040113
201541359349302824,231352651,East Asia and the Pacific,Investments,2620305
201541359349302824,231352651,South America,Investments,606024
201541359349302824,231352651,North America,Investments,1635289
201541359349302824,231352651,Central America and the Caribbean,Investments,266034
201511359349303906,860105586,Central America and the Caribbean,Grantmaking,23566
201511359349303906,860105586,East Asia and the Pacific,Grantmaking,17700
201511359349303906,860105586,Europe (Including Iceland and Greenland),1,1,Grantmaking,11245
201511359349303906,860105586,Middle East and North Africa,Grantmaking,9502
201511359349303906,860105586,North America,Grantmaking,222623
201511359349303906,860105586,Russia and the Newly Independent States,2,2,Grantmaking,25803
201511359349303906,860105586,South America,2,Grantmaking,37085
201511359349303906,860105586,South Asia,Grantmaking,28248
201511359349303906,860105586,Sub-Saharan Africa,Grantmaking,429
201511359349303906,860105586,Europe (Including Iceland and Greenland),Program Services,Education,207154
201511359349303906,860105586,Russia and the Newly Independent States,Program Services,Education,574038
201511359349303906,860105586,South America,Program Services,Education,137384
201511359349303906,860105586,East Asia and the Pacific,Program Services,Education,12973
201511359349303906,860105586,Middle East and North Africa,Program Services,Education,245742
201511359349303906,860105586,South Asia,Program Services,Education,65884
201511359349303906,860105586,Sub-Saharan Africa,Program Services,Education,20458
201511359349303906,860105586,Central America and the Caribbean,Investments,424918
201541359349300024,310536640,"South America - Argentina, Bolivia,",0,2,Program Services,Study Abroad Program,121984
201541359349300024,310536640,"South Asia - Afghanistan, Bangladesh,",0,6,Program Services,Study Abroad Program,419227
201541359349300024,310536640,Europe (Including Iceland & Greenland) -,1,2,Program Services,Study Abroad Program and Recruiting,325905
201541359349300024,310536640,East Asia and the Pacific -,0,1,Program Services,Study Abroad Program,139383
201541359349300024,310536640,"Sub-Saharan Africa - Angola,",0,1,Program Services,Study Abroad Program,126850
201531359349304468,237251952,"East Asia and the Pacific - Australia, Brunei, Burma, Cambodia,",0,0,Program Services,Legal Education,350232
201521359349308132,730587210,COSTA RICA,1,1,RESEARCH,EDUCATIONAL,153879
201521359349308132,730587210,KENYA,1,1,PROMOTE SMALL BUS.,EDUCATIONAL,13796
201501359349308975,590624364,"Central America and the Caribbean - Antigua & Barbuda, Aruba, Bahamas,",0,33,Program Services,Graduate Social Work and Education Teaching,329584
201521359349301782,042103639,East Asia and the Pacific,0,1,Program Services,Higher education undergraduate and graduate degree programs.,956554
201521359349301782,042103639,East Asia and the Pacific,0,0,Grantmaking,Grants and scholarships for one student while attending a semester abroad.,8500
201521359349301782,042103639,Central America and the Caribbean,0,0,Grantmaking,Grants and scholarships for one student while attending a semester abroad.,8250
201521359349301782,042103639,Europe (including Iceland and Greenland),0,0,Grantmaking,Grants and scholarships for two student while attending a semester abroad.,11250
201511359349305406,630302179,EUROPE (ITALY),1,11,PROGRAM SERVICES,"THE SPRING HILL COLLEGE ITALY CENTER IN BOLOGNA, ITALY OFFERS SUMMER, SEMESTER, OR YEAR OF STUDY PROGRAMS FOR STUDENTS INTERESTED IN PROGRAMS ABROAD.",740982
201531359349308268,941610694,SOUTH ASIA,0,1,PROGRAM SERVICES,TEACHING,232396
201531359349308268,941610694,NORTH AMERICA,0,0,SENDING AGENTS OF THE ORGANIZATION TO ATTEND AND SPEAK AT SEMINARS AND CONFER,PRESENTOR AT CONFERENCE,1187
201531359349308268,941610694,RUSSIA AND NEIGHBORING STATES,0,0,SENDING AGENTS OF THE ORGANIZATION TO ATTEND AND SPEAK AT SEMINARS AND CONFER,PRESENTOR AT CONFERENCE,2300
201531359349308268,941610694,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,SENDING AGENTS OF THE ORGANIZATION TO ATTEND AND SPEAK AT SEMINARS AND CONFER,CONFERENCE ATTENDANCE,990
201531359349308268,941610694,CENTRAL AMERICA AND THE CARIBBEAN,0,0,SENDING AGENTS OF THE ORGANIZATION TO ATTEND AND SPEAK AT SEMINARS AND CONFER,CONFERENCE ATTENDANCE,2787
201531359349308268,941610694,0,0
201531359349308268,941610694,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDENT PARTICIPATION IN TRAINING EVENT,1285
201542179349301134,132887929,Middle East,1,1000,Educate students to qualify for a MD degree.Program Services,7415941
201512159349300971,986001269,MIDDLE EAST AND NORTH AFRICA,2,1879,PROGRAM SERVICE,UNIVERSITY FOR HIGHER EDUCATION,132642476
201512159349300971,986001269,EUROPE,INVESTMENT EXPENSES,417
201512159349300971,986001269,MIDDLE EAST AND NORTH AFRICA,INVESTMENT,382134
201512159349300971,986001269,EUROPE,INVESTMENT,13869335
201512159349300971,986001269,CENTRAL AMERICA AND THE CARIBBEAN,INVESTMENT,71542234
201521359349305557,060761704,East Asia and the Pacific,Program Services,RECRUITMENT,627580
201521359349305557,060761704,Middle East and North Africa,Program Services,RECRUITMENT,74309
201521359349305557,060761704,North America,Program Services,RECRUITMENT,2000
201521359349305557,060761704,Europe (Including Iceland and Greenland),1,2,Program Services,INSTRUCTION,1247833
201521359349305557,060761704,Middle East and North Africa,Program Services,INSTRUCTION,699405
201521359349305557,060761704,East Asia and the Pacific,Program Services,STUDY ABROAD,5396
201521359349305557,060761704,Europe (Including Iceland and Greenland),Program Services,STUDY ABROAD,61007
201521359349305557,060761704,Central America and the Caribbean,Program Services,STUDY ABROAD,161
201521359349305557,060761704,Russia and the Newly Independent States,Program Services,STUDY ABROAD,7887
201521359349305557,060761704,Central America and the Caribbean,Grantmaking,175030
201521359349305557,060761704,East Asia and the Pacific,Grantmaking,351248
201521359349305557,060761704,Europe (Including Iceland and Greenland),Grantmaking,358197
201521359349305557,060761704,Middle East and North Africa,Grantmaking,124078
201521359349305557,060761704,North America,Grantmaking,27879
201521359349305557,060761704,Russia and the Newly Independent States,Grantmaking,11495
201521359349305557,060761704,South Asia,Grantmaking,1827879
201521359349305557,060761704,Sub-Saharan Africa,Grantmaking,22421
201541359349304524,231409675,"Sub-Saharan Africa - Angola, Benin, Botswana, Burkina, Faso,",0,4,Program services,Education,186142
201541359349304524,231409675,"Central America and the Caribbean - Antigua & Barbuda, Aruba, Bahamas,",0,8,Program services,Education,102425
201541359349304524,231409675,"Central America and the Caribbean - Antigua & Barbuda, Aruba, Bahamas,",0,0,Grants to Recipients,86393
201541359349304524,231409675,"Sub-Saharan Africa - Angola, Benin, Botswana, Burkina, Faso,",0,0,Grants to Recipients,98296
201502249349301640,990240539,EAST ASIA AND THE PACIFIC,PROGRAM SERVICE,OUTREACH DTS,2281490
201502249349301640,990240539,EUROPE,PROGRAM SERVICE,OUTREACH DTS,101260
201502249349301640,990240539,MIDDLE EAST AND NORTH AFRICA,PROGRAM SERVICE,OUTREACH DTS,182519
201502249349301640,990240539,SOUTH AMERICA,PROGRAM SERVICE,OUTREACH DTS,182520
201502249349301640,990240539,RUSSIA AND NEWLY INDEPENDENT STATES,PROGRAM SERVICE,OUTREACH DTS,81260
201502249349301640,990240539,SOUTH ASIA,PROGRAM SERVICE,OUTREACH DTS,730077
201502249349301640,990240539,SUB SAHARAN AFRICA,PROGRAM SERVICE,OUTREACH DTS,547558
201531359349305308,721173156,Central America and the Caribbean,Investments,392501
201541359349301824,550665758,EUROPE,0,0,PROGRAM SERVICES,RESEARCH,19778
201541359349301824,550665758,NORTH AMERICA,0,0,PROGRAM SERVICES,RESEARCH,58000
201541359349301824,550665758,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,22782
201541359349301824,550665758,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,208545
201541359349301824,550665758,EUROPE,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,109888
201541359349301824,550665758,NORTH AMERICA,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,68422
201541359349301824,550665758,SOUTH AMERICA,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,17529
201541359349301824,550665758,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,40413
201541359349301824,550665758,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,23263
201541359349301824,550665758,SOUTH ASIA,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,17222
201541359349301824,550665758,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,2749
201541359349301824,550665758,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,FOREIGN TRAVEL RELATED TO RESEARCH/EDUCATION,8368
201541359349301824,550665758,NORTH AMERICA,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,44669
201541359349301824,550665758,EUROPE,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,47348
201541359349301824,550665758,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,190
201541359349301824,550665758,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,10000
201541359349301824,550665758,SOUTH AMERICA,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,10966
201541359349301824,550665758,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,4000
201541359349301824,550665758,SOUTH ASIA,0,0,PROGRAM SERVICES,OPERATING EXPENSES RELATED TO RESEARCH/EDUCATION,3150
201541359349301824,550665758,SOUTH ASIA,0,0,PROGRAM SERVICES,RESEARCH AND EDUCATIONAL INSTRUCTION,24859
201541359349301824,550665758,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,RESEARCH,61579
201541359349305119,381367080,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY ABROAD,138912
201541359349305119,381367080,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD,85
201541359349305119,381367080,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,STUDY ABROAD,429814
201541359349305119,381367080,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD,9403
201541359349305294,340801310,NORTH AMERICA,0,0,FUNDRAISING,NONE
201522239349300202,010833168,Europe,0,0,Program Services,Meeting/conferences,15389
201522239349300202,010833168,North America,0,0,Program Services,Educ./conferences,66412
201522239349300202,010833168,South America,0,0,Program Services,Meeting/conferences,6924
201522239349300202,010833168,South Asia,0,0,Program Services,Meeting/conferences,2500
201522239349300202,010833168,South & North Africa,0,0,Program Services,Meeting/conferences,3128
201512299349303541,136192275,Middle East and North Africa,1,6661,Program Services,Education/Research,380230798
201512299349303541,136192275,Europe (Including Iceland and Greenland),1,Fundraising
201512299349303541,136192275,North America,1,Fundraising
201512299349303541,136192275,East Asia and the Pacific,1,Fundraising
201512299349303541,136192275,Central America and the Caribbean,Investments,1833594
201512299349303541,136192275,Middle East and North Africa,Investments,221674402
201530949349300308,560529940,East Asia and the Pacific,0,0,Program Services,PROVIDE B.S. DEGREE,20559
201530949349300308,560529940,Europe (Including Iceland and Greenland),0,0,Program Services,STUDY ABROAD PROGRAM,65116
201530949349300308,560529940,Central America and the Caribbean,0,0,Program Services,STUDY ABROAD PROGRAM,5665
201530949349300308,560529940,East Asia and the Pacific,0,0,Program Services,STUDY ABROAD PROGRAM,4969
201530949349300308,560529940,Sub-Saharan Africa,0,0,Program Services,MISSION TRIP,10100
201531079349300218,160743989,"North America (including Canada and Mexico, but not the United States)",0,156,Program Services,Student Teacher mentors,142935
201531279349300933,231353385,EUROPE,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,1926452
201531279349300933,231353385,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,447134
201531279349300933,231353385,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,150651
201531279349300933,231353385,SOUTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,102821
201531279349300933,231353385,NORTH AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,30461
201531279349300933,231353385,CENTRAL AMERICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,42792
201531279349300933,231353385,MIDDLE EAST AND N. AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,14095
201531279349300933,231353385,CENTRAL AMERICA,0,0,INVESTMENTS,13427281
201531279349300933,231353385,RUSSIA AND NEIGHBORING ST,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,24834
201531279349300933,231353385,SOUTH ASIA,0,0,PROGRAM SERVICES,STUDY ABROAD PROGRAM,12316
201530979349300333,590637903,CENTRAL AMERICA AND THE CARIBBEAN,0,0,CURRICULUM DEVELOPMENT,PROGRAM SERVICES,668
201530979349300333,590637903,CENTRAL AMERICA AND THE CARIBBEAN,0,0,RECRUITMENT,PROGRAM SERVICES,3855
201530979349300333,590637903,EAST ASIA AND THE PACIFIC,0,0,CONFERENCES/WORKSHOPS,PROGRAM SERVICES,662
201530979349300333,590637903,EAST ASIA AND THE PACIFIC,0,0,RECRUITMENT,PROGRAM SERVICES,34061
201530979349300333,590637903,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,CONFERENCES/WORKSHOPS,PROGRAM SERVICES,24516
201530979349300333,590637903,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,"INTENSE ONE WEEK WORKSHOP - EXCHANGE CLASS, MAPPING A SITE",GRANTS TO RECIPIENTS,4447
201530979349300333,590637903,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,RECRUITMENT,PROGRAM SERVICE,19209
201530979349300333,590637903,NORTH AMERICA,0,0,CONSULTING - TECHNOLOGY & SOCIAL MEDIA,PROGRAM SERVICES,100516
201530979349300333,590637903,NORTH AMERICA,0,0,CURRICULUM DEVELOPMENT,PROGRAM SERVICES,701
201530979349300333,590637903,NORTH AMERICA,0,0,CONFERENCES/WORKSHOPS,PROGRAM SERVICES,229
201530979349300333,590637903,SOUTH AMERICA,0,0,RECRUITMENT,PROGRAM SERVICES,5303
201531129349300013,410969244,Central America and the Caribbean,0,17,Program Services,Student Programs,99744
