object_id,ein,OfAssstncTxt,RgnTxt,RcpntCnt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
202120969349300742,560529982,FINANCIAL AID,EAST ASIA AND THE PACIFIC,10,24150,APPLIED TO STUDENT'S ACCOUNT
202120969349300742,560529982,FINANCIAL AID,EUROPE,APPLIED TO STUDENT'S ACCOUNT
202120969349300742,560529982,FINANCIAL AID,CENTRAL AND SOUTH AMERICA,1,23000,APPLIED TO STUDENT'S ACCOUNT
202120969349300742,560529982,FINANCIAL AID,SOUTH ASIA,APPLIED TO STUDENT'S ACCOUNT
202120969349300742,560529982,FINANCIAL AID,WESTERN AFRICA,APPLIED TO STUDENT'S ACCOUNT
202120969349300742,560529982,FINANCIAL AID,"CHINA, PEOPLES REPUBLIC",5,26603,APPLIED TO STUDENT'S ACCOUNT
202120969349300742,560529982,FINANCIAL AID,BAHAMAS,APPLIED TO STUDENT'S ACCOUNT
202121339349302462,132676570,Scholarships,Middle East and North Africa,28,90092
202031349349300523,141338587,Scholarships,Europe (including Iceland and Greenland),24,527169,Check or Wire
202031349349300523,141338587,Scholarships,Russia and the newly independent States,5,133290,Check or Wire
202130769349300023,540505922,Unfunded Institutional Aid,Sub-Saharan Africa,5,88270,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,Central America and the Caribbean,3,23250,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,South America,1,11220,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,East Asia and the Pacific,5,77980,Applied to billed tuition and fees,0
202130769349300023,540505922,Funded Institutional Aid,East Asia and the Pacific,1,1256,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,South Asia,1,26630,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,Middle East and North Africa,1,12330,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,Russia and the newly independent States,1,14250,Applied to billed tuition and fees,0
202130769349300023,540505922,Unfunded Institutional Aid,Europe (including Iceland and Greenland),2,32500,Applied to billed tuition and fees,0
202111389349300806,590624440,Scholarships,Europe,7,96577,Scholarships,FMV
202111389349300806,590624440,Scholarships,Middle East,1,7500,Scholarships,FMV
202110719349301116,930386972,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,29,404056,APPLIED TO STUDENT ACCOUNT TO OFFSET TUITION AND FEES
202110719349301116,930386972,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND AND GREENLAND),51,759681,APPLIED TO STUDENT ACCOUNT TO OFFSET TUITION AND FEES
202110719349301116,930386972,SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,2,34025,APPLIED TO STUDENT ACCOUNT TO OFFSET TUITION AND FEES
202110719349301116,930386972,SCHOLARSHIPS,RUSSIA AND NEIGHBORING STATES,2,28725,APPLIED TO STUDENT ACCOUNT TO OFFSET TUITION AND FEES
202110719349301116,930386972,SCHOLARSHIPS,SOUTH AMERICA,6,82952,APPLIED TO STUDENT ACCOUNT TO OFFSET TUITION AND FEES
202110719349301116,930386972,SCHOLARSHIPS,SUB-SAHARAN AFRICA,2,39967,APPLIED TO STUDENT ACCOUNT TO OFFSET TUITION AND FEES
202110719349300836,410747165,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",1,9228,APPLIED TO STUDENT ACCOUNT,0
202110719349300836,410747165,EUROPE (INCLUDING ICELAND & GREENLAND),1,2500,APPLIED TO STUDENT ACCOUNT,0
202111379349308241,480554341,SCHOLARSHIP,CENTRAL AMERICA & THE CARIBBEAN,4,45466,STUDENT ACCT,45466,SCHOLARSHIP,BOOK
202111379349308241,480554341,SCHOLARSHIP,EAST ASIA & THE PACIFIC,1,16000,STUDENT ACCT,16000,SCHOLARSHIP,BOOK
202111379349308241,480554341,SCHOLARSHIP,NORTH AMERICA,1,16000,STUDENT ACCT,16000,SCHOLARSHIP,BOOK
202111379349308241,480554341,SCHOLARSHIP,SOUTH ASIA,1,964,STUDENT ACCT,964,SCHOLARSHIP,BOOK
202121379349302547,046130872,TUITION & LIVING EXPENSES,CENTRAL AMERICA & CARIBBEAN,15,289431,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,EAST ASIA & THE PACIFIC,7,91789,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,EUROPE,23,334456,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,SOUTH AMERICA,1,5000,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,SUB-SAHARAN AFRICA,2,15835,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,NORTH AMERICA,3,29297,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,SOUTH ASIA,1,5250,CREDIT TO ACCOUNT
202121379349302547,046130872,TUITION & LIVING EXPENSES,MIDDLE EAST & NORTH AFRICA,1,11436,CREDIT TO ACCOUNT
202101379349303255,580619030,FINANCIAL ASSISTANCE/SCHOLARSHIPS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",6,115350,POSTED TO STUDENT ACCOUNT,FMV
202101379349303255,580619030,FINANCIAL ASSISTANCE/SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",5,73074,POSTED TO STUDENT ACCOUNT,FMV
202101379349303255,580619030,FINANCIAL ASSISTANCE/SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",3,46100,POSTED TO STUDENT ACCOUNT,FMV
202121329349303672,141338580,scholarship,East Asia and the Pacific,9,11203,STUDENT ACC.
202121329349303672,141338580,scholarship,Europe (Including Iceland and Greenland),13,14336,STUDENT ACC.
202121329349303672,141338580,scholarship,Middle East and North Africa,1,1016,STUDENT ACC.
202021709349301722,951644037,Scholarships / Financial Assistance,East Asia and the Pacific,103,1472928,Student Acct,N/A,N/A
202021709349301722,951644037,Scholarships / Financial Assistance,Europe (Including Iceland and Greenland),434,7653629,Student Acct,N/A,N/A
202021709349301722,951644037,Scholarships / Financial Assistance,South America,103,2350606,Student Acct,N/A,N/A
202021709349301722,951644037,Scholarships / Financial Assistance,Middle East and North Africa,18,81296,Student Acct,N/A,N/A
202021709349301722,951644037,Scholarships / Financial Assistance,Sub-Saharan Africa,10,58487,Student Acct,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,Central America and the Caribbean,5,136013,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,East Asia and the Pacific,1,10000,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,Europe (Including Iceland and Greenland),9,273231,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,Middle East and North Africa,6,78640,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,North America,2,5570,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,South America,1,21060,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,South Asia,23,237222,N/A,N/A
202131349349303708,231352294,FINANCIAL AID,Sub-Saharan Africa,4,50460,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,Central America and the Caribbean,2,1826,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,East Asia and the Pacific,20,26646,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,Europe (Including Iceland and Greenland),36,35297,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,Middle East and North Africa,5,16251,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,North America,3,1899,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,Russia and the Newly Independent States,1,1156,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,South Asia,2,1942,N/A,N/A
202131349349303708,231352294,TRAVEL ABROAD,Sub-Saharan Africa,1,1307,N/A,N/A
202011819349300621,042103731,SCHOLARSHIP AID,SUB-SAHARAN AFRICAN,3,32400,ACCT CREDIT,FMV
202011819349300621,042103731,SCHOLARSHIP AID,EAST ASIA AND THE PACIFIC,17,119600,ACCT CREDIT,FMV
202011819349300621,042103731,SCHOLARSHIP AID,EUROPE (INCLUDING ICELAND AND GREENLAND),21,160700,ACCT CREDIT,FMV
202140569349300104,520591694,FINANCIAL AID,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",3,29250,0
202110729349300401,381945965,SCHOLARSHIPS,CENTRAL AMERICA AND THE CARIBBEAN,5,86227,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,6,26927,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),20,326844,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,NORTH AMERICA,69,480647,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,RUSSIA AND NEIGHBORING STATES,3,67650,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,SOUTH AMERICA,4,35378,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,SOUTH ASIA,4,8512,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202110729349300401,381945965,SCHOLARSHIPS,SUB-SAHARAN AFRICA,19,285447,APPLIED AGAINST STUDENT'S TUITION ACCOUNT,N/A,N/A
202121379349306162,860294012,SCHOLARSHIP,SCHOLARSHIPS & GRANTS,2,21357
202121379349306162,860294012,SCHOLARSHIP,SCHOLARSHIPS & GRANTS,1,8000
202121379349306162,860294012,SCHOLARSHIP,SCHOLARSHIPS & GRANTS,1,64521
202101119349301210,580566143,FINANCIAL ASSISTANCE/SCHOLARSHIPS,EAST ASIA AND THE PACIFIC,91,852079,POSTED TO STUDENT ACCOUNT,FMV
202101119349301210,580566143,FINANCIAL ASSISTANCE/SCHOLARSHIPS,EUROPE,5,133854,POSTED TO STUDENT ACCOUNT,FMV
202101119349301210,580566143,FINANCIAL ASSISTANCE/SCHOLARSHIPS,SOUTH AMERICA,4,156720,POSTED TO STUDENT ACCOUNT,FMV
202101119349301210,580566143,FINANCIAL ASSISTANCE/SCHOLARSHIPS,SUB-SAHARAN AFRICA,2,36110,POSTED TO STUDENT ACCOUNT,FMV
202101119349301210,580566143,FINANCIAL ASSISTANCE/SCHOLARSHIPS,SOUTH ASIA,1,5366,POSTED TO STUDENT ACCOUNT,FMV
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,CENTRAL AMERICA AND THE CARIBBEAN,4,114780,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,EAST ASIA AND THE PACIFIC,34,544602,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,EUROPE (INCLUDING ICELAND & GREENLAND),5,85703,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,MIDDLE EAST AND NORTH AFRICA,1,46054,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,NORTH AMERICA,1,25000,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,RUSSIA AND NEIGHBORING STATES,1,25400,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,SOUTH AMERICA,5,126700,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,SOUTH ASIA,1,25494,CHARGE AGAINST TUITION,N/A,N/A
202001499349300815,381381271,SCHOLARSHIP - TUITION/BOOKS,SUB-SAHARAN AFRICA,18,504062,CHARGE AGAINST TUITION,N/A,N/A
202141379349303449,310537177,SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",4,131032,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202141379349303449,310537177,SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",2,52450,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202141379349303449,310537177,SCHOLARSHIPS,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",2,65000,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202141379349303449,310537177,SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",1,14500,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202141379349303449,310537177,SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",1,16000,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202141379349303449,310537177,SCHOLARSHIPS,CENTRAL AMERICA & THE CARRIBEAN,1,12000,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202141379349303449,310537177,SCHOLARSHIPS,RUSSIA AND NEIGHBORING STATES,1,32500,PAID TO UNIVERSITY ON STUDENTS' BEHALF
202121239349301617,540505906,Financial Aid,Europe (including Iceland and Greenland),7,101200,Student Account,0
202121239349301617,540505906,Financial Aid,South America,1,31555,Student Account,0
202121309349301457,010211781,Need based financial aid,Europe (including Iceland and Greenland),63,800168,Checks and wire,0
202121309349301457,010211781,Need based financial aid,Sub-Saharan Africa,18,191078,Checks and wire,0
202121309349301457,010211781,Need based financial aid,East Asia and the Pacific,17,186222,Checks and wire,0
202121309349301457,010211781,Need based financial aid,South America,5,55272,Checks and wire,0
202121309349301457,010211781,Need based financial aid,South Asia,3,22860,Checks and wire,0
202121309349301457,010211781,Need based financial aid,Middle East and North Africa,4,22493,Checks and wire,0
202121309349301457,010211781,Need based financial aid,Central America and the Caribbean,2,16800,Checks and wire,0
202121309349301457,010211781,Need based financial aid,"North America (including Canada and Mexico, but not the United States)",1,1422,Checks and wire,0
202033189349313093,131624135,APS ACTION YOUNG SCHOLAR AWARD,Europe (Including Iceland and Greenland)
202033189349313093,131624135,APS ACTION YOUNG SCHOLAR AWARD,East Asia and the Pacific
202033189349313093,131624135,APS ACTION YOUNG SCHOLAR AWARD,North America
202033189349313093,131624135,APS ACTION YOUNG SCHOLAR AWARD,South Asia
202101309349300040,041286950,EMERSON COLLEGE FUNDED SCHOLARSHIPS,EUROPE (INCLUDING ICELAND & GREENLAND),174,1663695
202011359349303556,231352626,FINANCIAL AID,EUROPE (INCLUDING ICELAND & GREENLAND),9,57708,COST
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",5,45418,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",7,85156,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",56,520783,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,MIDDLE EAST AND NORTH AFRICA,1,4066,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,NORTH AMERICA,1,9081,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",4,31552,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,SOUTH ASIA,1,15351,CHECK,0
202121209349301452,314379459,EDUCATIONAL SCHOLARSHIPS,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",2,24642,CHECK,0
202141349349302049,060646587,HONORARIA,Sub-Saharan Africa,1,2000,WIRE
202141349349302049,060646587,SERVICES,Europe (Including Iceland and Greenland),1,6000,WIRE
202141349349302049,060646587,MERCHANDISE,Europe (Including Iceland and Greenland),1,4000,WIRE
202141349349302049,060646587,MERCHANDISE,North America,1,44000,WIRE
202141349349302049,060646587,SERVICES,North America,1,40000,WIRE
202141349349302049,060646587,HONORARIA,Russia and the Newly Independent States,1,1000,WIRE
202131209349301758,042103585,LASELL SCHOLARSHIPS AND OTHER FINANCIAL AID AWARDS,EAST ASIA AND THE PACIFIC,8,104271,CREDIT TO STUDENT ACCOUNTS,FMV
202131209349301758,042103585,LASELL SCHOLARSHIPS AND OTHER FINANCIAL AID AWARDS,EUROPE (INCLUDING ICELAND & GREENLAND),53,571993,CREDIT TO STUDENT ACCOUNTS,FMV
202111339349304541,231177930,FINANCIAL AID,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",3,53200,REDUCTION TO TUITION ACCOUNT,FINANCIAL AID,COST
202111339349304541,231177930,FINANCIAL AID,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",9,142550,REDUCTION TO TUITION ACCOUNT,FINANCIAL AID,COST
202111339349304541,231177930,FINANCIAL AID,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIU",43,713555,REDUCTION TO TUITION ACCOUNT,FINANCIAL AID,COST
202111339349304541,231177930,FINANCIAL AID,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",2,29850,REDUCTION TO TUITION ACCOUNT,FINANCIAL AID,COST
202111339349304541,231177930,FINANCIAL AID,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",3,48765,REDUCTION TO TUITION ACCOUNT,FINANCIAL AID,COST
202111339349304541,231177930,FINANCIAL AID,MIDDLE EAST AND NORTH AFRICA,2,33510,REDUCTION TO TUITION ACCOUNT,FINANCIAL AID,COST
202140969349301604,520705392,STUDENT FINANCIAL AID,Europe (Including Iceland and Greenland),3,64500
202140969349301604,520705392,STUDENT FINANCIAL AID,South Asia,1,25000
202140969349301604,520705392,STUDENT FINANCIAL AID,Sub-Saharan Africa,4,101099
202140969349301604,520705392,STUDENT FINANCIAL AID,North America,2,43500
202140969349301604,520705392,STUDENT FINANCIAL AID,Central America and the Caribbean,1,2494
202140969349301604,520705392,STUDENT FINANCIAL AID,Russia and the Newly Independent States,1,16500
202131179349301313,410684657,INSTITUTIONAL AID,NORTH AMERICA (NON US),57,545904,STUDENT ACCOUNT,0,N/A,N/A
202121379349304637,390806251,Scholarship,East Asia and the Pacific,26,230612,Cash / Wire,FMV
202121379349304637,390806251,Scholarship,Europe Including Iceland and Greenland,121,1168313,Cash / Wire,FMV
202121379349304637,390806251,Scholarship,South America,1,13300,Cash / Wire,FMV
202121379349304637,390806251,Scholarship,Sub-Saharan Africa,29,142821,Cash / Wire,FMV
202121379349304772,580603153,TUITION DISCOUNT,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",2,29246,CREDIT TO STUDENT ACCOUNT,FMV
202121379349304772,580603153,TUITION DISCOUNT,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",4,101900,CREDIT TO STUDENT ACCOUNT,FMV
202121379349304772,580603153,TUITION DISCOUNT,EUROPE (INCLUDING ICELAND & GREENLAND) -,19,404024,CREDIT TO STUDENT ACCOUNT,FMV
202121379349304772,580603153,TUITION DISCOUNT,RUSSIA AND NEIGHBORING STATES,1,8000,CREDIT TO STUDENT ACCOUNT,FMV
202121379349304772,580603153,TUITION DISCOUNT,"SOUTH AMERICA - ARGENTINA, BOLIVIA,",10,201690,CREDIT TO STUDENT ACCOUNT,FMV
202101309349301485,042225850,SCHOLARSHIP,EUROPE,1,15940,CREDIT TO TUITION BALANCE
202101309349301485,042225850,SCHOLARSHIPS,SUB-SAHARAN AFRICA,2,28000,CREDIT TO TUITION BALANCE
202101309349301485,042225850,SCHOLARSHIP,MIDDLE EAST AND NORTH AFRICA,1,17635,CREDIT TO TUITION BALANCE
202101309349301485,042225850,SCHOLARSHIPS/GRANTS,CENTRAL AMERICA AND THE CARIBBEAN,27,98182,CREDIT TO TUITION BALANCE
202141269349301349,231365954,INSTITUTIONAL SCHOLARSHIPS FOR STUDENTS STUDYING ABROAD,CENTRAL AMERICA AND THE CARIBBEAN,4,83130,NON-CASH CREDIT TO STUDENT ACCOUNTS,OTHER
