object_id,ein,RgnTxt,OfActvtsCndctdTxt,SpcfcSrvcsPrvddTxt,RgnTtlExpndtrsAmt
201900719349300020,237179639,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDY TOUR / HUMANITARIAN AID,28263
201940609349301514,930386972,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",1,2,PROGRAM SERVICES,STUDY ABROAD PROGRAM,834140
201940609349301514,930386972,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,GRANTMAKING,STUDY ABROAD PROGRAM,297637
201940609349301514,930386972,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,GRANTMAKING,STUDY ABROAD PROGRAM,768412
201940609349301514,930386972,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",0,0,GRANTMAKING,STUDY ABROAD PROGRAM,138175
201940609349301514,930386972,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA, FASO,",0,0,GRANTMAKING,STUDY ABROAD PROGRAM,16950
201940609349301514,930386972,MIDDLE EAST AND NORTH AFRICA,0,0,GRANTMAKING,STUDY ABROAD PROGRAM,54737
201940609349301514,930386972,RUSSIA AND NEIGHBORING STATES,0,0,GRANTMAKING,STUDY ABROAD PROGRAM,21063
201940929349300544,150532204,Central America and the Caribbean,33,Program Services,Conferences & Research,39275
201940929349300544,150532204,Central America and the Caribbean,35,Program Services,Study Abroad,63855
201940929349300544,150532204,Central America and the Caribbean,Grantmaking,126451
201940929349300544,150532204,Central America and the Caribbean,Investments,44982285
201940929349300544,150532204,East Asia and the Pacific,Grantmaking,382918
201940929349300544,150532204,East Asia and the Pacific,35,Program Services,Conferences & Research,75506
201940929349300544,150532204,East Asia and the Pacific,20,Program Services,Study Abroad,48148
201940929349300544,150532204,East Asia and the Pacific,1,Program Services,Recruiting,1069
201940929349300544,150532204,Europe (Including Iceland and Greenland),1,97,Program Services,Study Abroad,1319559
201940929349300544,150532204,Europe (Including Iceland and Greenland),7,Maintaining offices,17480
201940929349300544,150532204,Europe (Including Iceland and Greenland),130,Program Services,Conferences & Research,241730
201940929349300544,150532204,Europe (Including Iceland and Greenland),2,Program Services,Recruiting,6603
201940929349300544,150532204,Europe (Including Iceland and Greenland),Grantmaking,2756009
201940929349300544,150532204,Europe (Including Iceland and Greenland),Investments,19035
201940929349300544,150532204,North America,69,Program Services,Conferences & Research,74929
201940929349300544,150532204,North America,20,Program Services,Study Abroad,6504
201940929349300544,150532204,North America,2,Program Services,Recruiting,2090
201940929349300544,150532204,Russia and the Newly Independent States,2,Program Services,Conferences & Research,9361
201940929349300544,150532204,South America,10,Program Services,Conferences & Research,18427
201940929349300544,150532204,South America,24,Program Services,Study Abroad,46561
201940929349300544,150532204,South America,Grantmaking,115162
201940929349300544,150532204,South Asia,3,Program Services,Conferences & Research,6439
201940929349300544,150532204,South Asia,1,Program Services,Recruiting,12185
201940929349300544,150532204,South Asia,Grantmaking,121810
201940929349300544,150532204,Sub-Saharan Africa,5,Program Services,Conferences & Research,17011
201940929349300544,150532204,Sub-Saharan Africa,6,Program Services,Study Abroad,17582
201940929349300544,150532204,Sub-Saharan Africa,Grantmaking,54730
201940929349300544,150532204,Middle East and North Africa,1,Program Services,Conferences & Research,2514
201930999349300533,590637903,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,STUDY ABROAD,998
201930999349300533,590637903,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,SEMINARS & CONFERENCES,3761
201930999349300533,590637903,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,RECRUITING,95886
201930999349300533,590637903,EUROPE,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,14400
201930999349300533,590637903,EUROPE,0,0,PROGRAM SERVICES,STUDY ABROAD,18929
201930999349300533,590637903,EUROPE,0,0,PROGRAM SERVICES,SEMINARS & CONFERENCES,27539
201930999349300533,590637903,EUROPE,0,0,PROGRAM SERVICES,RESEARCH,1952
201930999349300533,590637903,EUROPE,0,0,FUNDRAISING,12
201930999349300533,590637903,EUROPE,0,0,PROGRAM SERVICES,RECRUITING,18661
201930999349300533,590637903,NORTH AMERICA,0,0,PROGRAM SERVICES,SEMINARS & CONFERENCES,15035
201930999349300533,590637903,RUSSIA AND NEIGHBORING STATES,0,0,PROGRAM SERVICES,RECRUITING,3338
201930999349300533,590637903,SOUTH ASIA,0,0,PROGRAM SERVICES,RECRUITING,9598
201930999349300533,590637903,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,STUDY ABROAD,5013
201941019349300319,250965376,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,SCHOLARSHIP,80450
201941019349300319,250965376,EAST ASIA AND THE PACIFIC,0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,SCHOLARSHIP,10050
201941019349300319,250965376,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",0,0,GRANTS TO RECIPIENTS LOCATED IN REGION,SCHOLARSHIP,49905
201941019349300319,250965376,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,FOREIGN INVESTMENTS,4687478
201941019349300814,750800653,Europe (Including Iceland & Greenland),0,0,Program services,Study abroad program,121142
201941349349307889,540505965,Central America and the Caribbean,Investments,1174688925
201941349349307889,540505965,Europe (Including Iceland and Greenland),Investments,47104313
201941349349307889,540505965,North America,Investments,58852602
201941349349307889,540505965,Sub-Saharan Africa,Investments,49336418
201941349349307889,540505965,Central America and the Caribbean,Grantmaking,25080
201941349349307889,540505965,East Asia and the Pacific,Grantmaking,919768
201941349349307889,540505965,Europe (Including Iceland and Greenland),Grantmaking,2841584
201941349349307889,540505965,Middle East and North Africa,Grantmaking,55571
201941349349307889,540505965,North America,Grantmaking,26228
201941349349307889,540505965,Russia and the Newly Independent States,Grantmaking,69585
201941349349307889,540505965,South America,Grantmaking,224557
201941349349307889,540505965,Sub-Saharan Africa,Grantmaking,47015
201941349349307889,540505965,South Asia,Grantmaking,1000
201941349349307889,540505965,East Asia and the Pacific,7,Program Services,STUDY ABROAD,495371
201941349349307889,540505965,Europe (Including Iceland and Greenland),32,Program Services,STUDY ABROAD,1901859
201941349349307889,540505965,Middle East and North Africa,1,Program Services,STUDY ABROAD,28443
201941349349307889,540505965,South America,4,Program Services,STUDY ABROAD,39972
201941019349300109,042104149,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,INVESTING,125032
201910989349300816,020263136,"Europe (Including Iceland & Greenland) - Albania, Andorra, Austria, Belgium",0,0,International Education Programs,Expenditures,74540
201921019349300512,010211810,Middle East and North Africa,1,17,Program Services,Education,1409950
201921019349300512,010211810,Central America and the Caribbean,0,0,Investments,3667137
201900989349300525,231352688,Central America and the Caribbean,10,Program Services,"CAMPUS MINISTRY, FA",360652
201900989349300525,231352688,South America,15,Program Services,"MINISTRY,INTL STUD,FA",370239
201900989349300525,231352688,North America,10,Program Services,"FIN AID, RESEARCH",397678
201900989349300525,231352688,Europe (Including Iceland and Greenland),212,Program Services,"INTL STDY, FA, RESERCH",9749477
201900989349300525,231352688,East Asia and the Pacific,93,Program Services,"INTL STUDY, FIN AID",2807437
201900989349300525,231352688,Middle East and North Africa,23,Program Services,"INTL STUDY, FIN AID",532287
201900989349300525,231352688,Russia and the Newly Independent States,3,Program Services,"FIN AID, INTL STUDY",79520
201900989349300525,231352688,South Asia,38,Program Services,"FIN AID, INTL STUDY",860501
201900989349300525,231352688,Sub-Saharan Africa,22,Program Services,"FIN AID, INTL STUDY",703972
201900989349300525,231352688,Central America and the Caribbean,Investments,121713032
201900989349300525,231352688,Europe (Including Iceland and Greenland),Investments,2587719
201900989349300525,231352688,North America,Investments,22208
201900989349300525,231352688,East Asia and the Pacific,Investments,2100475
201900989349300525,231352688,Central America and the Caribbean,4,Fundraising,19021
201941009349300139,941279803,East Asia and the Pacific,0,0,Program Services,Mission Trips,48502
201941009349300139,941279803,Sub-Saharan Africa,0,0,Program Services,Mission trips,43794
201941009349300139,941279803,Europe,0,0,Program Services,Mission trips,44884
201941009349300139,941279803,South Asia,0,0,Program Services,Mission trips,20405
201941009349300139,941279803,South America,0,0,Program Services,Mission trips,4800
201941009349300139,941279803,Russia and Neighboring States,0,0,Program Services,Mission trips,87131
201941009349300124,730579264,"Central America and the Caribbean ,",0,0,Program Services,Student Trips,18001
201941009349300124,730579264,East Asia and the Pacific,0,0,Program Services,Student Trips,9190
201941009349300124,730579264,Europe (Including Iceland & Greenland),0,0,Program Services,Student Trips,151558
201941009349300124,730579264,Middle East and North Africa,0,0,Program Services,Student Trips,23477
201941009349300124,730579264,Russia and Neighboring States,0,0,Program Services,Student Trips,93103
201941009349300124,730579264,South America,0,0,Program Services,Student Trips,35780
201941009349300124,730579264,North America,0,0,Program Services,Student Trips,3668
201941009349300124,730579264,Sub-Saharan Africa,0,0,Program Services,Student Trips,49097
201941009349300124,730579264,South Asia,0,0,Program Services,Student Trips,61497
201920959349300342,231352652,"EAST ASIA AND THE PACIFIC - AUSTRALIA, BRUNEI, BURMA, CAMBODIA,",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,223217
201920959349300342,231352652,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,466808
201920959349300342,231352652,"NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,25930
201920959349300342,231352652,"SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,70412
201920959349300342,231352652,"SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,13667
201920959349300342,231352652,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,35209
201920959349300342,231352652,"RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,106098
201920959349300342,231352652,"SUB-SAHARAN AFRICA - ANGOLA, BENIN, BOTSWANA, BURKINA FASO,",0,0,PROGRAM SERVICES,HIGHER EDUCATION - STUDY ABROAD PROGRAM,60548
201931019349300008,741109633,Europe (Including Iceland and Greenland),0,0,Program Services,RESEARCH & RECRUITING,267023
201931019349300008,741109633,Central America and the Caribbean,0,0,Program Services,RESEARCH & RECRUITING,50105
201931019349300008,741109633,East Asia and the Pacific,0,0,Program Services,RESEARCH & RECRUITING,233044
201931019349300008,741109633,Middle East and North Africa,0,0,Program Services,RESEARCH & RECRUITING,25859
201931019349300008,741109633,North America (Canada & Mexico only),0,0,Program Services,RESEARCH & RECRUITING,7465
201931019349300008,741109633,South America,0,0,Program Services,RESEARCH & RECRUITING,13559
201931019349300008,741109633,Sub-Saharan Africa,0,0,Program Services,RESEARCH & RECRUITING,4032
201931019349300008,741109633,Russia and Neighboring States,0,0,Program Services,RESEARCH & RECRUITING,10176
201931019349300008,741109633,South Asia,0,0,Program Services,RESEARCH & RECRUITING,18210
201931019349300008,741109633,Central America and the Caribbean,0,0,Investments,132604198
201931019349300008,741109633,East Asia and the Pacific,0,0,Investments,3440629
201901359349311480,540946734,EUROPE (INCLUDING ICELAND & GREENLAND),0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,271858
201901359349311480,540946734,NORTH AMERICA,0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,79132
201901359349311480,540946734,MIDDLE EAST AND NORTH AFRICA,0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,70135
201901359349311480,540946734,CENTRAL AMERICA AND THE CARIBBEAN,0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,25543
201901359349311480,540946734,SOUTH ASIA,0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,33348
201901359349311480,540946734,SUB-SAHARAN AFRICA,0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,48344
201901359349311480,540946734,EAST ASIA AND THE PACIFIC,0,0,PROGRAM SERVICES,MISSION TRIPS & STUDY ABROAD,12534
201901359349311480,540946734,CENTRAL AMERICA AND THE CARIBBEAN,0,0,INVESTMENTS,45381600
201901359349311480,540946734,EUROPE (INCLUDING ICELAND & GREENLAND),0,3,PROGRAM SERVICES,EMPLOYMENT OF INSTRUCTORS SERVING DISTANCE LEARNING STUDENTS,27120
201901359349311480,540946734,MIDDLE EAST AND NORTH AFRICA,0,2,PROGRAM SERVICES,EMPLOYMENT OF INSTRUCTORS SERVING DISTANCE LEARNING STUDENTS,22100
201901359349311480,540946734,NORTH AMERICA,0,1,PROGRAM SERVICES,EMPLOYMENT OF INSTRUCTORS SERVING DISTANCE LEARNING STUDENTS,26200
201931349349302593,231352651,Europe (Including Iceland and Greenland),Grantmaking,998131
201931349349302593,231352651,South Asia,Grantmaking,735554
201931349349302593,231352651,Middle East and North Africa,Grantmaking,13199
201931349349302593,231352651,South America,Grantmaking,8316
201931349349302593,231352651,North America,Grantmaking,10000
201931349349302593,231352651,Europe (Including Iceland and Greenland),Investments,28269485
201931349349302593,231352651,East Asia and the Pacific,Investments,23357742
201931349349302593,231352651,South America,Investments,632125
201931349349302593,231352651,North America,Investments,17481509
201931349349302593,231352651,Central America and the Caribbean,Investments,75874939
201931349349302593,231352651,Middle East and North Africa,Investments,183
201931349349302593,231352651,Europe (Including Iceland and Greenland),Investments,1753045
201921359349301747,951642394,Central America and the Caribbean,0,8,Program Services,"INSTRUCT,EXCUR,TRAVEL",187613
201921359349301747,951642394,East Asia and the Pacific,5,65,Program Services,"INSTRUCT,EXCUR,TRAVEL",1812883
201921359349301747,951642394,Europe (Including Iceland and Greenland),1,61,Program Services,"INSTRUCT,EXCUR,TRAVEL",3189506
201921359349301747,951642394,Middle East and North Africa,0,6,Program Services,"INSTRUCT,EXCUR,TRAVEL",298758
201921359349301747,951642394,North America,1,13,Program Services,"INSTRUCT,EXCUR,TRAVEL",277152
201921359349301747,951642394,Russia and the Newly Independent States,0,0,Program Services,"INSTRUCT,EXCUR,TRAVEL",91434
201921359349301747,951642394,South America,1,2,Program Services,"INSTRUCT,EXCUR,TRAVEL",109414
201921359349301747,951642394,South Asia,1,1,Program Services,"INSTRUCT,EXCUR,TRAVEL",184608
201921359349301747,951642394,Sub-Saharan Africa,0,2,Program Services,"INSTRUCT,EXCUR,TRAVEL",83843
201921359349301747,951642394,Central America and the Caribbean,0,0,Program Services,RESEARCH,5699
201921359349301747,951642394,East Asia and the Pacific,0,0,Program Services,RESEARCH,177117
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,0,Program Services,RESEARCH,107464
201921359349301747,951642394,Middle East and North Africa,0,0,Program Services,RESEARCH,60570
201921359349301747,951642394,North America,0,0,Program Services,RESEARCH,13057
201921359349301747,951642394,Russia and the Newly Independent States,0,0,Program Services,RESEARCH,52726
201921359349301747,951642394,South America,0,0,Program Services,RESEARCH,25622
201921359349301747,951642394,South Asia,0,0,Program Services,RESEARCH,7134
201921359349301747,951642394,Sub-Saharan Africa,0,0,Program Services,RESEARCH,62174
201921359349301747,951642394,East Asia and the Pacific,0,19,Program Services,STUDENT ABROAD,419073
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,9,Program Services,STUDENT ABROAD,384416
201921359349301747,951642394,North America,0,3,Program Services,STUDENT ABROAD,50264
201921359349301747,951642394,South America,0,0,Program Services,STUDENT ABROAD,2012
201921359349301747,951642394,South Asia,0,0,Program Services,STUDENT ABROAD,3000
201921359349301747,951642394,Sub-Saharan Africa,0,1,Program Services,STUDENT ABROAD,500
201921359349301747,951642394,Central America and the Caribbean,0,1,Program Services,RECRUITMENT,157778
201921359349301747,951642394,East Asia and the Pacific,0,23,Program Services,RECRUITMENT,1916432
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,1,Program Services,RECRUITMENT,239765
201921359349301747,951642394,North America,0,1,Program Services,RECRUITMENT,4387
201921359349301747,951642394,Russia and the Newly Independent States,0,0,Program Services,RECRUITMENT,14826
201921359349301747,951642394,South America,0,1,Program Services,RECRUITMENT,130899
201921359349301747,951642394,Sub-Saharan Africa,0,1,Program Services,RECRUITMENT,182943
201921359349301747,951642394,Central America and the Caribbean,0,0,Program Services,GLOBALIZATION,111
201921359349301747,951642394,East Asia and the Pacific,0,0,Program Services,GLOBALIZATION,151004
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,0,Program Services,GLOBALIZATION,54190
201921359349301747,951642394,North America,0,0,Program Services,GLOBALIZATION,1289
201921359349301747,951642394,Central America and the Caribbean,0,0,Program Services,PREVNT MED & GLOBAL ME,12264
201921359349301747,951642394,East Asia and the Pacific,0,0,Program Services,PREVNT MED & GLOBAL ME,62895
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,0,Program Services,PREVNT MED & GLOBAL ME,56015
201921359349301747,951642394,North America,0,0,Program Services,PREVNT MED & GLOBAL ME,6732
201921359349301747,951642394,South Asia,0,0,Program Services,PREVNT MED & GLOBAL ME,7010
201921359349301747,951642394,Sub-Saharan Africa,0,0,Program Services,PREVNT MED & GLOBAL ME,56190
201921359349301747,951642394,East Asia and the Pacific,0,78,Program Services,INTL EXP LEARNING,2932636
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,22,Program Services,INTL EXP LEARNING,541589
201921359349301747,951642394,Middle East and North Africa,0,1,Program Services,INTL EXP LEARNING,160797
201921359349301747,951642394,South America,0,11,Program Services,INTL EXP LEARNING,605932
201921359349301747,951642394,East Asia and the Pacific,0,0,Grantmaking,1245978
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,0,Grantmaking,1663309
201921359349301747,951642394,Middle East and North Africa,0,0,Grantmaking,46209
201921359349301747,951642394,North America,0,0,Grantmaking,1042734
201921359349301747,951642394,Sub-Saharan Africa,0,0,Grantmaking,35265
201921359349301747,951642394,Central America and the Caribbean,0,0,Investments,805462455
201921359349301747,951642394,East Asia and the Pacific,0,0,Investments,6296025
201921359349301747,951642394,Europe (Including Iceland and Greenland),0,0,Investments,100596589
